start,end,x,x_value,w,w_value,v,v_value,u,u_value,d,e,g,segment,diff
-0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-
-0.19098300562505255,0.5,0.0,1.0,-0.19098300562505255,1.8733697073083775,0.0,1.0,-0.19098300562505255,1.8733697073083775,0.5,0.5,1.0,0.6909830056250525,0.6909830056250525
0.0,0.5,0.19098300562505255,0.9397125964444615,0.0,1.0,-0.19098300562505255,1.8733697073083775,0.19098300562505255,0.9397125964444615,0.5,0.5,0.5,0.5,0.723606797749979
0.0,0.19098300562505255,0.10965227039930578,0.897633285380253,0.19098300562505255,0.9397125964444615,0.0,1.0,0.10965227039930578,0.897633285380253,0.0,0.0,0.5,0.19098300562505255,0.3819660112501051
0.0,0.11626675524107818,0.10965227039930578,0.897633285380253,0.11626675524107818,0.8979284723944531,0.19098300562505255,0.9397125964444615,0.11626675524107818,0.8979284723944531,0.0,0.0,0.0,0.11626675524107818,0.6087806339656154
0.06776883005036498,0.11626675524107818,0.10965227039930578,0.897633285380253,0.11626675524107818,0.8979284723944531,0.06776883005036498,0.9113234857809001,0.06776883005036498,0.9113234857809001,0.10965227039930578,0.10965227039930578,0.0,0.048497925190713206,0.41712633237379976
0.09365421975178916,0.11626675524107818,0.10965227039930578,0.897633285380253,0.11626675524107818,0.8979284723944531,0.09365421975178916,0.8995880858074077,0.09365421975178916,0.8995880858074077,0.0418834403489408,0.0418834403489408,0.10965227039930578,0.02261253548928903,0.46625779144917046
0.1035415588056967,0.11626675524107818,0.10965227039930578,0.897633285380253,0.1035415588056967,0.8979258763130811,0.11626675524107818,0.8979284723944531,0.1035415588056967,0.8979258763130811,0.015998050647516623,0.015998050647516623,0.0418834403489408,0.012725196435381489,0.5627496501402545
0.1035415588056967,0.11217877879079187,0.10965227039930578,0.897633285380253,0.11217877879079187,0.897671919864253,0.1035415588056967,0.8979258763130811,0.11217877879079187,0.897671919864253,0.006614484841772406,0.006614484841772406,0.015998050647516623,0.008637219985095174,0.67874944241175
0.10731818626599514,0.11217877879079187,0.10965227039930578,0.897633285380253,0.11217877879079187,0.897671919864253,0.10731818626599514,0.8976801067572283,0.10731818626599514,0.8976801067572283,0.006110711593609083,0.006110711593609083,0.006614484841772406,0.004860592524796731,0.5627496501402554
0.10731818626599514,0.11061731073199164,0.10965227039930578,0.897633285380253,0.11061731073199164,0.8976371366930925,0.11217877879079187,0.897671919864253,0.11061731073199164,0.8976371366930925,0.0025265083914860903,0.0025265083914860903,0.006110711593609083,0.0032991244659965058,0.678749442411751
0.10876072959298295,0.11061731073199164,0.10965227039930578,0.897633285380253,0.11061731073199164,0.8976371366930925,0.10876072959298295,0.8976417680555768,0.10876072959298295,0.8976417680555768,0.0023340841333106405,0.0023340841333106405,0.0025265083914860903,0.0018565811390086895,0.5627496501402551
0.10965227039930578,0.11061731073199164,0.11002088300587727,0.897633160180245,0.10965227039930578,0.897633285380253,0.11061731073199164,0.8976371366930925,0.11002088300587727,0.897633160180245,0.0009650403326858653,0.0009650403326858653,0.0023340841333106405,0.0009650403326858653,0.5197943210826449
0.10965227039930578,0.11002088300587727,0.10985996645729953,0.897632971896186,0.11002088300587727,0.897633160180245,0.10965227039930578,0.897633285380253,0.10985996645729953,0.897632971896186,0.0,0.0,0.0009650403326858653,0.00036861260657149175,0.3819660112501024
0.10984996645729954,0.11002088300587727,0.10985996645729953,0.897632971896186,0.10984996645729954,0.8976329726155704,0.11002088300587727,0.897633160180245,0.10984996645729954,0.8976329726155704,0.0,0.0,0.0,0.00017091654857773197,0.46367526647405377
0.10984996645729954,0.1099214311095039,0.10985996645729953,0.897632971896186,0.10984996645729954,0.8976329726155704,0.1099214311095039,0.8976329993988997,0.1099214311095039,0.8976329993988997,0.00016091654857773585,0.00016091654857773585,0.0,7.146465220436715e-05,0.4181259965699892
0.10984996645729954,0.10988344386533491,0.10985996645729953,0.897632971896186,0.10984996645729954,0.8976329726155704,0.10988344386533491,0.8976329759198394,0.10988344386533491,0.8976329759198394,6.146465220437103e-05,6.146465220437103e-05,0.00016091654857773585,3.347740803537336e-05,0.46844708541557245
0.10984996645729954,0.10986996645729953,0.10985996645729953,0.897632971896186,0.10984996645729954,0.8976329726155704,0.10986996645729953,0.8976329726304827,0.10986996645729953,0.8976329726304827,2.3477408035377234e-05,2.3477408035377234e-05,6.146465220437103e-05,1.9999999999992246e-05,0.5974178161839642
0.10984996645729954,0.10986996645729953,0.10985996645729953,0.897632971896186,0.10984996645729954,0.8976329726155704,0.10984996645729954,0.8976329726155704,0.10984996645729954,0.8976329726155704,9.999999999996123e-06,9.999999999996123e-06,2.3477408035377234e-05,1.9999999999992246e-05,1.0
0.10984996645729954,0.10986996645729953,0.10985996645729953,0.897632971896186,0.10984996645729954,0.8976329726155704,0.10984996645729954,0.8976329726155704,0.10984996645729954,0.8976329726155704,9.999999999996123e-06,9.999999999996123e-06,9.999999999996123e-06,1.9999999999992246e-05,1.0
