start,start_value,end,end_value,segment,diff,median
0.0,-6.662464147454351,6.283185307179586,-6.66244978151397,6.283185307179586,-,3.141592653589793
0.0,-4.310460546718014,3.141595153589793,-4.310481599619022,3.141595153589793,0.5000003978873577,1.5707975767948965
1.5707950767948966,-6.923775718845345,3.141595153589793,-6.923785349146573,1.5708000767948964,0.5000007957740822,2.356195115192345
2.356192615192345,-7.26882783087333,3.141595153589793,-7.268826522671891,0.7854025383974479,0.5000015915456312,2.748893884391069
2.356192615192345,-7.203930413856116,2.748896384391069,-7.203934923492451,0.39270376919872385,0.5000031830811306,2.552544499791707
2.552541999791707,-7.264953832537354,2.748896384391069,-7.264955510982668,0.19635438459936205,0.500006366121734,2.6507191920913877
2.650716692091388,-7.274222227478593,2.748896384391069,-7.274222430756313,0.09817969229968115,0.5000127320813601,2.699806538241228
2.6998040382412283,-7.273379958115061,2.748896384391069,-7.2733794100268305,0.049092346149840704,0.5000254635143131,2.724350211316149
2.6998040382412283,-7.274262128494242,2.7243527113161488,-7.27426195720331,0.02454867307492048,0.500050924435196,2.7120783747786885
2.6998040382412283,-7.2743570942421485,2.7120808747786884,-7.274357110516716,0.012276836537460145,0.500101838498247,2.705942456509958
2.705939956509958,-7.274338383514222,2.7120808747786884,-7.274338306076009,0.0061409182687302,0.5002036355206407,2.7090104156443235
2.705939956509958,-7.274354926544921,2.7090129156443234,-7.274354895980632,0.0030729591343652274,0.5004071052391069,2.707476436077141
2.705939956509958,-7.27435780663764,2.7074789360771407,-7.274357799497167,0.001538979567182519,0.5008135480787712,2.7067094462935497
2.705939956509958,-7.2743578994167635,2.7067119462935496,-7.274357903984909,0.0007719897835913869,0.5016244530164259,2.706325951401754
2.706323451401754,-7.274357965281943,2.7067119462935496,-7.274357963996053,0.0003884948917955988,0.50323838482457,2.7065176988476516
2.706323451401754,-7.274357960411724,2.7065201988476515,-7.274357962052919,0.00019674744589748272,0.5064350910461872,2.7064218251247025
2.7064193251247026,-7.27435796986259,2.7065201988476515,-7.274357970040261,0.00010087372294886876,0.5127066452564272,2.706469761986177
2.706467261986177,-7.274357969326227,2.7065201988476515,-7.274357968772121,5.2936861474339736e-05,0.5247834612109297,2.7064937304169145
2.706467261986177,-7.274357970032895,2.7064962304169145,-7.274357969844679,2.8968430737297268e-05,0.547226071408469,2.706481746201546
2.706467261986177,-7.274357970057365,2.706484246201546,-7.274357970052091,1.6984215368776034e-05,0.5863008432454926,2.7064757540938613
2.706467261986177,-7.274357969987383,2.7064782540938612,-7.274357970073581,1.0992107684071328e-05,0.6471954956647181,2.706472758040019
