start,end,x,x_value,w,w_value,v,v_value,u,u_value,d,e,g,segment,diff
0.0,1.0,0.5,6.321086276195276,0.5,6.321086276195276,0.5,6.321086276195276,0.5,6.321086276195276,1.0,1.0,1.0,1.0,-
0.0,0.5,0.30901699437494745,5.2220612910110376,0.5,6.321086276195276,0.5,6.321086276195276,0.30901699437494745,5.2220612910110376,0.5,0.5,1.0,0.5,0.5
0.0,0.30901699437494745,0.1909830056250526,5.186080651183068,0.30901699437494745,5.2220612910110376,0.5,6.321086276195276,0.1909830056250526,5.186080651183068,0.30901699437494745,0.30901699437494745,0.5,0.30901699437494745,0.6180339887498949
0.1909830056250526,0.30901699437494745,0.24135751469288003,5.148345317104509,0.1909830056250526,5.186080651183068,0.30901699437494745,5.2220612910110376,0.24135751469288003,5.148345317104509,0.0,0.0,0.30901699437494745,0.11803398874989485,0.3819660112501051
0.24021526137288796,0.30901699437494745,0.24135751469288003,5.148345317104509,0.24021526137288796,5.148345603557525,0.1909830056250526,5.186080651183068,0.24021526137288796,5.148345603557525,0.0,0.0,0.0,0.0688017330020595,0.5828976359330295
0.24021526137288796,0.26720113627029685,0.24135751469288003,5.148345317104509,0.24021526137288796,5.148345603557525,0.26720113627029685,5.159209569829008,0.26720113627029685,5.159209569829008,0.06765947968206742,0.06765947968206742,0.0,0.02698587489740889,0.39222667395022015
0.24021526137288796,0.25122889974306306,0.24135751469288003,5.148345317104509,0.24021526137288796,5.148345603557525,0.25122889974306306,5.150027960645002,0.25122889974306306,5.150027960645002,0.02584362157741682,0.02584362157741682,0.06765947968206742,0.011013638370175105,0.40812604416366743
0.24021526137288796,0.24512804826601237,0.24135751469288003,5.148345317104509,0.24021526137288796,5.148345603557525,0.24512804826601237,5.1486308873449875,0.24512804826601237,5.1486308873449875,0.009871385050183035,0.009871385050183035,0.02584362157741682,0.00491278689312441,0.44606393709350584
0.24021526137288796,0.24279773036209398,0.24135751469288003,5.148345317104509,0.24021526137288796,5.148345603557525,0.24279773036209398,5.148402438975124,0.24279773036209398,5.148402438975124,0.0037705335731323397,0.0037705335731323397,0.009871385050183035,0.002582468989206027,0.525662733879271
0.24021526137288796,0.24190762812738958,0.24135751469288003,5.148345317104509,0.24021526137288796,5.148345603557525,0.24190762812738958,5.148359563634628,0.24190762812738958,5.148359563634628,0.0014402156692139567,0.0014402156692139567,0.0037705335731323397,0.0016923667545016285,0.6553289745492518
0.24021526137288796,0.24135751469288003,0.24092121274840547,5.148340669154505,0.24135751469288003,5.148345317104509,0.24021526137288796,5.148345603557525,0.24092121274840547,5.148340669154505,0.0011422533199920704,0.0011422533199920704,0.0014402156692139567,0.0011422533199920704,0.6749443150863852
0.24021526137288796,0.24092121274840547,0.24079450617050754,5.148340421395146,0.24092121274840547,5.148340669154505,0.24135751469288003,5.148345317104509,0.24079450617050754,5.148340421395146,0.0,0.0,0.0011422533199920704,0.0007059513755175162,0.6180339887499009
0.24021526137288796,0.24080450617050755,0.24079450617050754,5.148340421395146,0.24080450617050755,5.148340422922757,0.24092121274840547,5.148340669154505,0.24080450617050755,5.148340422922757,0.0,0.0,0.0,0.000589244797619598,0.8346818464481872
0.2405732543456234,0.24080450617050755,0.24079450617050754,5.148340421395146,0.24080450617050755,5.148340422922757,0.24092121274840547,5.148340669154505,0.2405732543456234,5.14834117778357,0.000579244797619588,0.000579244797619588,0.0,0.00023125182488414886,0.3924545890236936
0.24070999549347474,0.24080450617050755,0.24079450617050754,5.148340421395146,0.24080450617050755,5.148340422922757,0.24070999549347474,5.148340531843999,0.24070999549347474,5.148340531843999,0.00022125182488413886,0.00022125182488413886,0.000579244797619588,9.45106770328108e-05,0.4086915944562089
0.24076222596429328,0.24080450617050755,0.24079450617050754,5.148340421395146,0.24080450617050755,5.148340422922757,0.24076222596429328,5.1483404375434025,0.24076222596429328,5.1483404375434025,8.45106770328008e-05,8.45106770328008e-05,0.00022125182488413886,4.228020621427353e-05,0.44735904494256584
0.24078217622889755,0.24080450617050755,0.24079450617050754,5.148340421395146,0.24080450617050755,5.148340422922757,0.24078217622889755,5.148340423764035,0.24078217622889755,5.148340423764035,3.228020621426353e-05,3.228020621426353e-05,8.45106770328008e-05,2.2329941609999793e-05,0.5281417384019604
0.24078450617050753,0.24080450617050755,0.24079450617050754,5.148340421395146,0.24080450617050755,5.148340422922757,0.24078450617050753,5.148340422956538,0.24078450617050753,5.148340422956538,1.2329941609989792e-05,1.2329941609989792e-05,3.228020621426353e-05,2.0000000000020002e-05,0.8956584100991829
0.24078450617050753,0.24080450617050755,0.24079450617050754,5.148340421395146,0.24080450617050755,5.148340422922757,0.24078450617050753,5.148340422956538,0.24078450617050753,5.148340422956538,1.0000000000010001e-05,1.0000000000010001e-05,1.2329941609989792e-05,2.0000000000020002e-05,1.0
